id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
634844247572435230,Serene Private Room w/ Shared Bath near Oak Square,2356643,MyBostonTrip,,Brighton,42.35366094582602,-71.16315364882996,Private room,70,2,0,,,73,331,0,STR-460218
634865431273183644,"Cozy, adorable 1 bedroom private apartment M365-2",32532791,Marie,,South End,42.344532,-71.079376,Entire home/apt,250,3,0,,,11,119,0,STR-468730
634887497676129670,(W5) Cozy & Stylish South End Studio,331225367,Stone,,South End,42.338493307408406,-71.07591164374684,Entire home/apt,470,1,0,,,63,37,0,Exempt: This listing is a unit that has contracts with hospitals
634899884370785847,(W12) Fresh and New South End Studio,331225367,Stone,,South End,42.33974352014905,-71.07768552626145,Entire home/apt,250,1,1,2022-06-05,1,63,165,1,Exempt: This listing is a unit that has contracts with hospitals
634944756480605794,(C-42) 1BR Near It All!,331225367,Stone,,Fenway,42.34743444363551,-71.09091623204063,Entire home/apt,199,1,0,,,63,60,0,Exempt: This listing is a unit that has contracts with hospitals
635172848375976586,"Lovely Dorchester 1BR, by Savin Hill T, by Blueground",107434423,Blueground,,Dorchester,42.3180731,-71.0534359,Entire home/apt,286,32,0,,,399,365,0,
635371296268528151,Charming Theater District 1Br | Walk Anywhere!,275849638,Steven,,Downtown,42.35137428235434,-71.06512983864987,Entire home/apt,373,1,1,2022-06-11,1,36,259,1,STR-481123
635673101620253450,"South End,2 bed, in unit lau,cen air, Northeastern",266312920,STARS Of,,Roxbury,42.33729312747158,-71.08545328099432,Entire home/apt,177,30,0,,,48,312,0,
635678610308167658,Private floor with home office in a house w/ dogs,5681297,Matt,,Roslindale,42.28376670544951,-71.1221194130426,Private room,80,1,1,2022-06-06,1,3,139,1,STR-464402
636073770530441094,Ellie 2- Cutest Studio in Back Bay! Location!!!,331225367,Stone,,South End,42.34221039059604,-71.08221552943229,Entire home/apt,253,1,1,2022-05-29,1,63,100,1,Exempt: This listing is a unit that has contracts with hospitals
636109865830955355,"Ellie 7- Trundle 2Twins, BACK BAY! Location!!!",331225367,Stone,,Back Bay,42.3439937609738,-71.08175258147999,Entire home/apt,180,1,2,2022-06-01,2,63,64,2,Exempt: This listing is a unit that has contracts with hospitals
636261037066462204,"Lovely 2Bed, 2Bath in Boston, In-unit Laundry",266312920,STARS Of,,Roxbury,42.33731697512548,-71.08549958560495,Entire home/apt,250,30,0,,,48,296,0,
636288932942854774,"New renovation ,elevator, in unit laun, South End",31340713,Kama,,Roxbury,42.33559299021553,-71.08370303203249,Entire home/apt,250,29,0,,,45,295,0,
636956604504794535,Beautiful Guest house At Logan Airport #2,412148028,Jolene,,East Boston,42.36526048217767,-71.03177972243076,Private room,152,365,0,,,2,365,0,
637606964179380723,✨ Standard Room with 2 Queen Beds at Hotel Boston,453774951,Boston,,Brighton,42.34268337657162,-71.1427069072261,Entire home/apt,333,1,0,,,2,15,0,Exempt: This listing is a hotel or motel
637611840074557941,✨ Standard Room with One King at Hotel Boston,453774951,Boston,,Brighton,42.34224256790548,-71.14383976499394,Entire home/apt,323,1,0,,,2,49,0,Exempt: This listing is a hotel or motel
638235027182813304,Cute and Cozy Studio!,409684302,Justin And Mandy,,South End,42.34132256414782,-71.07846503277412,Entire home/apt,659,14,0,,,36,352,0,Exempt: This listing is a hotel or motel
638303981895827346,Spacious Studio With Fast Wifi!,409684302,Justin And Mandy,,South End,42.342282299734485,-71.07852610622312,Entire home/apt,402,1,1,2022-06-02,1,36,357,1,Exempt: This listing is a hotel or motel
638352127828386710,2BD/1BTH Newly Renovated Apt at Boston City Center,2356643,MyBostonTrip,,Roxbury,42.32885736336234,-71.06975315044397,Entire home/apt,170,2,0,,,73,354,0,STR-443550
638355576393362915,Lovely one Bedroom in East Boston,287965006,Steven,,East Boston,42.367977,-71.034431,Entire home/apt,175,1,0,,,4,119,0,STR-438859
638473569363708335,Lovely 1 bedroom apartment in Beacon Hill Boston,380623623,Sofia,,Beacon Hill,42.35848757053468,-71.06927975465302,Entire home/apt,200,29,0,,,8,365,0,
638908178647698696,"Beacon Hill House, Walk to MGH/MIT/Freedom Trail",95634275,Sophia,,West End,42.361280502284814,-71.06439230060957,Entire home/apt,205,3,0,,,7,319,0,STR-480630
638924072026713547,"Back Bay Cute Studio, Walk to Prudential & Newbury",95634275,Sophia,,Back Bay,42.3522106051002,-71.08263194051955,Entire home/apt,226,3,0,,,7,16,0,STR-480630
639718796350843274,Awesome Apt in the Heart of Back Bay!,423270067,Harry And Susie,,Back Bay,42.345489706870794,-71.0814593629546,Entire home/apt,906,1,0,,,28,332,0,Exempt: This listing is a unit used for furnished institutional or business stays
639763266269494281,Spacious 2bd/1ba | Ashmont+Parking | 3D TOUR,212359760,Evonify,,Dorchester,42.28363,-71.06774,Entire home/apt,297,1,1,2022-06-06,1,51,357,1,Exempt: This listing is a unit that has contracts with hospitals
639817426617817214,Simple & Affordable Efficient Studio Awaits!,285344759,Bv,,Back Bay,42.349012070518114,-71.0716384832419,Private room,121,2,0,,,26,132,0,STR-415222
640790592484842073,Stunning 1 Bedroom Victorian | Mins to Downtown,7362903,Karim,,Roxbury,42.32499,-71.08531,Private room,96,2,0,,,3,12,0,STR-454960
641326488882829422,Boston Deluxe Queen Bed Room,462388177,Turana,,Dorchester,42.31850427253429,-71.06734936903054,Private room,105,1,1,2022-06-10,1,6,298,1,STR-480052
641394192307018561,Stunning Victorian with Office | Mins to Downtown,7362903,Karim,,Roxbury,42.32440779456406,-71.08663631816202,Entire home/apt,236,2,0,,,3,28,0,STR-454960
641766241140777161,Gorgeous and New Home on Cul de Sac,100307715,Juli,,West Roxbury,42.25641481520509,-71.16000918957772,Entire home/apt,302,91,0,,,1,365,0,
641962500819403476,wonderful 2 bedroom apartment Boston Beacon Hill,380623623,Sofia,,Beacon Hill,42.358844653476936,-71.06952753112455,Entire home/apt,299,31,0,,,8,365,0,
641974199506692966,wonderful one bedroom apartment boston,380623623,Sofia,,Beacon Hill,42.358641610959886,-71.06898777351307,Entire home/apt,299,31,0,,,8,365,0,
642007190276536466,Lovely 4-bedroom unit with off street parking.,414906633,Wayne,,Hyde Park,42.2550602,-71.1192514,Entire home/apt,250,1,0,,,1,355,0,str-481934
642074109633624068,Luxury 1 bedroom condo w/beautiful Boston views!,4605246,Omar,,South Boston,42.33587,-71.04647,Entire home/apt,265,2,0,,,1,62,0,STR-481821
642136837230454292,Lake view 2br 2ba with balcony US open,158837906,Hashouki,,Jamaica Plain,42.32827095587144,-71.11111501893565,Entire home/apt,578,7,0,,,74,330,0,STR-543627
642574460409151369,Beautiful single family home in Jamaica Plain,2006852,Jay,,Jamaica Plain,42.32172,-71.11131,Entire home/apt,314,5,0,,,10,1,0,STR-466759
642706953473685940,Cheerful 1-bedroom in a home,84349533,Moe,,Hyde Park,42.25022389282774,-71.12842102933043,Private room,100,1,2,2022-06-11,2,2,355,2,STR-468015
642948081362358926,Cozy Renovated 2BR/1BA Top Floor Condo w/ Parking,306329570,Jon,,Brighton,42.35200012137752,-71.14877307736504,Entire home/apt,130,30,0,,,1,228,0,
643469745166307119,Luxury condo 2 br 2 ba in seaport Boston,158837906,Hashouki,,South Boston Waterfront,42.348826454541815,-71.04162803298352,Entire home/apt,449,28,0,,,74,337,0,STR-342534
643480562724947525,Luxury corner 2 br 2 ba condo Jamica pond Boston,158837906,Hashouki,,Jamaica Plain,42.328582789370586,-71.11111992398209,Entire home/apt,499,28,0,,,74,362,0,Str-453687
644018159990285361,"Private Bedroom, Bath in Luxury Cambridge Condo",462952833,James,,Allston,42.36279,-71.1302,Private room,110,7,0,,,14,301,0,Str-000000
644880339460196374,Bright  & Sunny 2 - Bed/1 Bath Condo In South End,447259209,Gene,,Roxbury,42.33644198532312,-71.07896766939247,Entire home/apt,149,29,0,,,1,60,0,
644993413268688443,Private Bedroom and Bath Luxury DownTown Condo -2,462952833,James,,South Boston,42.34294525929301,-71.06204159845565,Private room,93,7,0,,,14,31,0,STR-000000
645001882646487077,Comfortable 2 bedroom apt in a 2 family house,463279571,Tomasz,,West Roxbury,42.2938741,-71.1524408,Entire home/apt,400,3,0,,,1,343,0,STR-482028
645017265061826693,Private Room in Luxury East Boston 2-Bedroom Condo,462952833,James,,East Boston,42.38422,-71.01452,Private room,74,7,0,,,14,286,0,STR-000000
645101975588919478,Boston- Deluxe Room with Queen Bed,462388177,Turana,,Dorchester,42.31889,-71.06744,Private room,149,1,0,,,6,360,0,STR-480052
645102213867782501,Boston-Deluxe Room W/ Double Full Bed,462388177,Turana,,Dorchester,42.31727,-71.06895,Private room,259,1,0,,,6,357,0,STR-480052
645102668241472505,Deluxe Room with Bunk Bed,462388177,Turana,,Dorchester,42.31708,-71.06678,Private room,127,1,0,,,6,342,0,STR-480052
645103118371527790,Boston- Deluxe Room w/ Queen Bed,462388177,Turana,,Dorchester,42.316711499477705,-71.06672852792013,Private room,153,1,0,,,6,357,0,STR-456789
645103508591613891,Deluxe  Room w/Queen Bed,462388177,Turana,,Dorchester,42.31804,-71.06686,Private room,164,1,1,2022-06-12,1,6,351,1,STR-480052
645528951341127494,TD Garden apartment apartment in historic west end,163848078,Adam,,West End,42.36409059736091,-71.06380181997079,Entire home/apt,399,6,0,,,4,359,0,Str-006283
645530443240936723,"Private Bedroom, Bath in Luxury Cambridge Condo -2",462952833,James,,Allston,42.36466090218487,-71.12898482029352,Private room,117,7,0,,,14,331,0,STR-000000
646845734819199114,Shared Room on Bunk Bed Luxury Condo East Boston B,462952833,James,,East Boston,42.38450347858095,-71.01416832347773,Shared room,55,9,0,,,14,365,0,STR-000000
646858301014239227,Private Room in Luxury East Boston 2-Bed Condo - 1,462952833,James,,East Boston,42.38481,-71.01388,Private room,90,7,0,,,14,352,0,STR-000000
646861952119154917,"Shared Room on Bunk Bed, Luxury Boston Condo Bed A",462952833,James,,East Boston,42.38466,-71.0159,Shared room,50,9,0,,,14,365,0,STR-000000
646978539646708896,Shared Room on Bunk Bed Luxury Condo East Boston C,462952833,James,,East Boston,42.3850026035687,-71.01370060634918,Shared room,54,9,0,,,14,365,0,STR-000000
646986982705642411,Shared Room on Bunk Bed Luxury Condo East Boston D,462952833,James,,East Boston,42.38642963052514,-71.0151409021685,Shared room,54,9,0,,,14,365,0,STR-000000
647070457404906638,Cheerful 3-bedroom home 9 minutes from US Open!,4368639,Amy,,Roslindale,42.2882114877508,-71.1323240638477,Entire home/apt,1000,1,0,,,1,46,0,STR-482639
13600523,Sigma Room @ CCVP in Harvard Square,78459716,Charles,,Allston,42.37084,-71.11435,Private room,108,1,273,2022-06-09,3.80,4,301,61,STR-15634
53862432,#25 | Cozy 1BR Apartment with Garage Parking,56462833,The Pearl,,East Boston,42.39121,-71.03787,Entire home/apt,120,29,1,2022-05-08,0.81,6,255,1,
25395117,"Cozy and private guest cottage, walk to everything",33662080,Bridget,,Dorchester,42.26249,-71.04189,Entire home/apt,225,4,124,2022-05-14,2.60,1,51,13,
43323944,#42 | Spacious and Comfy 1BR Apartment with Garage Parking | Long-term stays,25654103,Tom,,East Boston,42.39155,-71.03563,Entire home/apt,171,29,3,2022-06-04,0.15,12,272,2,
26227975,Private Charming Carriage House near Newton Center,13458863,Alexis,,Brighton,42.33681,-71.18253,Entire home/apt,228,3,38,2022-05-30,1.88,1,131,30,
33250781,Homey Apt - Min from Boston & major Universities,198512899,Matt,,Charlestown,42.38506,-71.08065,Entire home/apt,136,3,112,2022-05-15,2.94,3,103,32,
39580898,#41 | Sunny 2BR Apartment with Garage Parking | Long-term stays,25654103,Tom,,East Boston,42.3894,-71.03607,Entire home/apt,137,29,9,2020-07-22,0.32,12,132,0,
53030125,Luckin Modern Home,64667761,Jian (Frankii),,Dorchester,42.27413,-71.02592,Entire home/apt,126,2,10,2022-05-28,1.52,1,329,10,
2206750,"Sunny, private & peaceful",5508811,Heather,,Brighton,42.3724,-71.17448,Entire home/apt,170,30,76,2019-09-01,0.76,1,163,0,
51328896,Brilliant apartment home | Studio in Watertown,359229620,Casey,,Brighton,42.3638783665904,-71.17834647588971,Entire home/apt,190,92,0,,,102,365,0,
52945918,Modern 2/Bed 2/Bath Condo near Boston #2 W/Parking,427931698,Reyes Fam,,East Boston,42.39113,-71.03443,Entire home/apt,300,30,3,2022-03-21,0.53,3,175,3,
555812924576607738,2B Chelsea - Boston,43952026,Colbyco,,East Boston,42.39522,-71.03047,Entire home/apt,174,3,0,,,1,362,0,
6847242,Smack dab between Harvard+Porter 2,35879509,Connie,,Allston,42.38469,-71.12199,Private room,90,2,191,2022-05-27,2.30,2,98,41,STR-48801
53256378,Condo★ Steps To The Trolley-Get Downtown Fast!,430784940,Diane,,Brighton,42.3364,-71.14846,Entire home/apt,349,1,14,2022-06-08,6.27,3,28,14,
9451845,E Squantum studio,40995423,Bonnie,,Dorchester,42.2781,-71.02682,Entire home/apt,79,31,16,2021-10-01,0.20,8,316,1,
619008453603404341,Modern Cozy 1br Apt WiFi EV near Boston Ⓣ  BC,369446792,Soma,,Brighton,42.35059717315747,-71.18849440067223,Entire home/apt,90,3,0,,,3,12,0,
39249720,"Bright, friendly apartment (with dog)",158859750,Lise,,Brighton,42.36206,-71.1799,Private room,36,5,35,2022-05-24,1.08,1,46,23,
13689060,Walk to Longwood Hospitals!  w/private porch.,62405899,Anna,,Mission Hill,42.33372,-71.1246,Private room,40,91,9,2022-02-19,0.15,3,108,2,
7621133,Private room in historic district near longwood,32452915,Tian,,Jamaica Plain,42.33116,-71.12084,Private room,70,30,56,2022-02-25,0.67,4,195,3,
557101410881697215,"Stunning Central Square 1BR w/ Gym & W/D, by Blueground",107434423,Blueground,,Fenway,42.359859,-71.10096,Entire home/apt,300,32,0,,,399,77,0,""
977860,Bedroom near Longwood Hospitals,5350366,Scott,,Mission Hill,42.33485,-71.11525,Private room,50,91,27,2020-01-31,0.25,2,164,0,
18731645,"A Room in the Village, Room 9",11557910,Charles,,Mission Hill,42.33231,-71.12071,Private room,150,91,4,2022-05-04,0.07,12,269,1,
34478701,Brookline's Oasis with Fran,154848138,Fran,,Brighton,42.33649,-71.13249,Private room,79,3,4,2021-05-24,0.11,4,234,0,
7854428,"Safe, Quiet, Oasis, Longwood Medical Area Boston",14004557,Maureen,,Jamaica Plain,42.32762,-71.11847,Private room,350,3,13,2018-11-10,0.16,2,365,0,
54401912,Serene Bright Private Bedroom in Deluxe Unit,210618192,Jennifer,,Hyde Park,42.24703,-71.09445,Private room,75,4,2,2022-05-24,1.87,2,292,2,
30018530,Luxurious one bedroom close to T,45643083,Johnny,,Charlestown,42.37309,-71.09264,Entire home/apt,250,91,0,,,1,180,0,
26351739,Alderwood Bed & Breakfast Single Room,31421752,Myra,,Brighton,42.33932,-71.19068,Private room,138,2,51,2022-05-21,1.07,2,121,23,
26942600,(DEDHAM FASHAW HOUSE),202721190,Karen,,West Roxbury,42.2561,-71.15601,Private room,59,3,73,2022-06-08,1.54,1,351,17,
54341484,Cute 1-bedroom with free parking on the premises,219329008,Hoa,,Charlestown,42.39195,-71.09316,Private room,88,1,24,2022-05-26,5.54,2,291,24,
48548801,Awesome Room Close to T and Boston (1A),388872888,Yuping,,Charlestown,42.38879,-71.08259,Private room,65,2,29,2022-05-26,2.33,7,311,27,
12989723,Ocean oasis,51175137,Genevra,,East Boston,42.38053,-70.97453,Private room,63,1,172,2022-02-03,2.33,5,347,14,
38823205,"Modern studio, FREE parking, close to LoganAirport",295256225,Marlyn,,East Boston,42.40886,-71.00734,Private room,89,1,214,2022-05-25,6.47,1,7,78,
46534,Victorian Elegance on Union Square's Prospect Hill,208115,Bill,,Charlestown,42.38296,-71.09332,Private room,77,2,927,2022-06-10,6.46,1,236,62,
2147504,Lovely bedroom in great home,10961675,Laurie,,Brighton,42.3737,-71.17399,Private room,60,30,212,2021-12-28,2.08,2,94,3,
9959054,Small private room for one person,51175137,Genevra,,East Boston,42.38159,-70.97398,Private room,53,1,210,2022-06-06,2.70,5,303,19,
643447384461474277,Near The Encore Boston Harbor and Assembly Square,462882584,Jameel,,Charlestown,42.410184693416824,-71.0772597364713,Private room,140,2,0,,,1,348,0,
25301842,"Private, Intimate Ocean Blue Room @ The Washburn!",48203123,Donnell,,East Boston,42.40185,-71.01734,Private room,45,1,285,2022-05-25,5.77,3,217,72,
620726146347136814,"Sunny Cambridgeport 1BR w/ W/D & Gym, near Boston U & MIT, by Blueground",107434423,Blueground,,Fenway,42.3566191,-71.1062769,Entire home/apt,217,32,0,,,399,315,0,""
12104874,"Sunny, Cozy bedroom in a  2nd Floor Apartment",64899249,"Maria  ,",,Charlestown,42.38965,-71.09151,Private room,125,1,35,2021-10-02,0.47,8,123,1,
2030680,Cozy Room in a Charming Townhouse,10427720,Gosia,,Brighton,42.37837,-71.15249,Private room,125,30,27,2022-06-11,0.28,2,315,1,
49481728,Sunny Waterfront Loft with Deck #3,398442721,Rob,,Charlestown,42.39177,-71.0476,Entire home/apt,129,31,2,2021-08-30,0.21,6,184,2,
49214672,"MIT Harvard Back Bedroom, Private Bath",394741679,Olena,,Allston,42.35945,-71.10787,Private room,75,30,3,2022-03-31,0.55,12,91,3,
45609348,Penthouse Condo with RoofDeck,44939469,Jennifer,,Allston,42.35823,-71.11371,Private room,65,30,3,2021-08-31,0.18,2,227,1,
675441,Waterfront-1 Bed Room Luxury Condo,3423245,Elaine,,Charlestown,42.37103,-71.07557,Private room,188,91,14,2015-05-28,0.12,1,365,0,
52184004,Oceanview  2 bedrooms,50773132,Angela,,East Boston,42.39743,-70.98512,Entire home/apt,159,1,4,2021-10-28,0.44,5,42,4,
43329867,2BD Apt in Safe Area (Short Term Rental Available),1770603,Lucy,,Brighton,42.34522,-71.13475,Entire home/apt,120,30,1,2020-06-30,0.04,3,356,0,
637110026037947314,"🍀Cozy Modern Home🍀10Min to Boston,Airport,Colleges",89698709,Jerry,,Charlestown,42.40915412536748,-71.05841149377,Entire home/apt,199,2,1,2022-06-12,1,2,323,1,
614286638404959437,"classic, yet updated and professionally decorated",456285902,Ioana,,West Roxbury,42.30549378759499,-71.15170712832865,Entire home/apt,4375,7,0,,,1,90,0,
